category,subcategory,name,current_price,raw_price,currency,discount,likes_count,is_new,brand,codCountry,variation_0_color,variation_1_color,id,model,total_prices
kids,Brassières de grossesse,Soutien-gorge d'allaitement sans fil anti-relâchement,8.15,20.38,USD,60,44,False,,,Pink,Yellow,1558093,SKUD20993,358.6
kids,Costumes pour bébé,Toddler Girls 3Pcs Anniversaire Tutu Dress Set Pour 3-24 M,17.94,44.86,USD,60,30,False,,"ID,MY,PH,SG,TH,VN",Rose 1,Rose rouge,1510876,SKUC20061,538.2
kids,Tops & T-shirt,Pulls mignons de garçons pour 2Y-12Y,13.05,30.21,USD,57,104,False,,,vert,Bleu,1258065,SKU868277,1357.2
kids,Robes,Floral imprimé filles mignonnes robes décontractées,16.32,38.4,USD,58,47,False,,"ID,MY,PH,SG,TH,VN",Multicolore,Floral,1258943,SKU879774,767.04
kids,Robes,Floral Manches Longues Filles Robes Décontractées,14.68,37.42,USD,61,65,False,,,Rayure bleue,Rayure verte,1258953,SKU879910,954.1999999999999
kids,Vêtements d'extérieur & Manteaux,Cartoon Girl Hooded Jacket Pour 0-24M,23.37,48.95,USD,52,105,False,,,Bleu,Rose,1228283,SKU808259,2453.85
kids,Vêtements de nuit,Vêtements de nuit filles mignonnes chat plaid garçons,25.31,60.86,USD,58,124,False,,,gris,Rose,1231448,SKU826110,3138.44
kids,Vêtements de nuit,Pyjama Garçons Filles Imprimé Géométrique,26.87,61.06,USD,56,72,False,,,Blanc,Bleu,1231759,SKU826122,1934.64
kids,Pantalons & Jupes,Jeans de filles fraîches de fleur de broderie,18.82,45.52,USD,59,45,False,,,blanc,,1233333,SKU831196,846.9
kids,Pantalons & Jupes,Pantalon de jarretelles Solid Kids Girls,19.6,44.55,USD,56,114,False,,"ID,MY,PH,SG,TH,VN",Vin rouge,Bleu,1233609,SKU831208,2234.4
kids,Culottes de grossesse,Soft Culotte de maternité de couleur unie Boyshort,8.79,20.99,USD,58,63,False,,"ID,MY,PH,SG,TH,VN",Rose,Jaune,1233759,SKU803373,553.77
kids,Tops,Sweatshirts Imprimés Lettre en Dentelle Filles,20.26,49.78,USD,59,51,False,,,Noir,Beige,1235418,SKU831258,1033.26
kids,Chaussures pour garçon,Chaussures de sport unisexes en tricot pour enfant,21.14,46.14,USD,54,161,False,,,Violet,Noir,1160538,SKU678579,3403.54
kids,Chaussures pour garçon,Chaussures pour bébé nouveau-né plates et confortables,12.27,28.42,USD,57,57,False,,"ID,MY,PH,SG,TH,VN",marron,argent,1161762,SKU389246,699.39
kids,Chapeaux,Casquette de baseball pour enfants avec point d'exclamation,6.46,15.75,USD,59,13,False,,,rouge,Jaune,1168923,SKU688149,83.98
kids,Chapeaux,Chapeau respirable de pêcheur de chapeau de boucle de protection solaire de cowboy d&#39;enfants,6.92,15.99,USD,57,30,False,,"ID,MY,PH,SG,TH,VN",1,2,1172497,SKU688179,207.6
kids,Tops & T-shirt,ovely Owl Baby Enfants Garçon Garçon Coton À Manches Courtes Haut,8.62,20.73,USD,58,38,False,,"ID,MY,PH,SG,TH,VN",,,981026,SKU238882,327.55999999999995
kids,Tops & T-shirt,T-shirt en coton à manches courtes Little Maven Orange Lovely Car Boy en coton,9.59,21.99,USD,56,27,False,,"ID,MY,PH,SG,TH,VN",,,981119,SKU238558,258.93
kids,Tops & T-shirt,T-shirt en coton à manches courtes Lovely Baby Baby Boy,8.7,21.32,USD,59,17,False,,,,,983570,SKU241137,147.89999999999998
kids,Chapeaux,Chapeau de soleil enfants couleur unie béret étoiles enfants voyageant bébé bonnet de visière d&#39;été,6.76,15.37,USD,56,29,False,,"ID,MY,PH,SG,TH,VN",royal Blue,Bleu,1140064,SKU599261,196.04
kids,Brassières de grossesse,Ensemble de soutiens-gorge d&#39;allaitement maternel sans fil à fronces sur toute la longueur de la couverture en coton devant,11.26,28.15,USD,60,66,False,,"ID,MY,PH,SG,TH,VN",Rose,Bleu,1143355,SKU584269,743.16
kids,Robes,Cravate irrégulière en mousseline de soie robe sans manches pour enfants fille,16.31,51.71,USD,69,459,False,,"ID,MY,PH,SG,TH,VN",blanc,Rose,1145320,SKU637940,7486.289999999999
kids,Chaussures pour garçon,Chaussures de football Tiebao Kids Breathable Firm-Ground Long Spikes,38.64,91.02,USD,58,97,False,,"ID,MY,PH,SG,TH,VN",Bleu,Noir,1150246,SKU574908,3748.08
kids,Maillots de bain,Beau maillot de bain deux pièces d&#39;impression de cerise à pois doux pour des filles,16.4,41.0,USD,60,20,False,,,Jaune,Bleu,1150437,SKU650526,328.0
kids,Robes,Robe imprimée à col en V sans manches et à dos noué pour les filles,11.06,25.47,USD,57,49,False,,,vert,Bleu clair,1152110,SKU653521,541.94
kids,Chaussures pour garçon,Tiebao Chaussures d&#39;entraînement pour football en plein air antidérapantes Tiebao,20.6,47.69,USD,57,9,False,,,Bleu,Noir,1153107,SKU574857,185.4
kids,Chaussures pour fille,Chaussons à Slingback à la Mode et à la Mode Squishy pour Fille,14.66,33.99,USD,57,46,False,,,blanc,Noir,1156500,SKU658422,674.36
kids,Salopettes & Combinaisons,Barboteuses rampantes rampantes sans manches,15.08,37.7,USD,60,77,False,,"ID,MY,PH,SG,TH,VN",Rose,Café Léger,1156951,SKU666295,1161.16
kids,Accessoires pour cheveux,Bébé Filles Toddler Imprimer Bohème Nœud Floral Nœud Bandeau Turban Élastique Stretc,3.62,8.47,USD,57,88,False,,"ID,MY,PH,SG,TH,VN",2 #,1#,1120665,SKU354700,318.56
kids,Chapeaux,Enfants Enfants Coton Camouflage Bérets Chapeaux Militaire Casquette Plate Patch Newboy Chapeaux Réglable Gorra,6.48,15.21,USD,57,81,False,,,Beige,Rose rouge,1124689,SKU573050,524.88
kids,Tops & T-shirt,Chemises blanches à manches longues pour garçons,13.6,31.52,USD,57,12,False,,,blanc,,1131465,SKU460250,163.2
kids,Chapeaux,Enfants Garçons Filles Dessin Animé Requin Motif Bonnet De Bain En Silicone Plongée Étanche Bonnet De Bain,5.48,13.53,USD,60,20,False,,,Rose,Orange,1131783,SKU589464,109.60000000000001
kids,Chapeaux,Chapeaux de bérets à séchage rapide respirant pour enfants beaux chapeau de broderie ours motif visière en pointe,7.41,17.16,USD,57,9,False,,"ID,MY,PH,SG,TH,VN",Jaune,"Coloré, bleu",1137834,SKU599223,66.69
kids,Écharpes,Les filles jolies petites écharpes carrées imprimant des foulards foulards foulards Foulard ,3.98,9.21,USD,57,33,False,,"ID,MY,PH,SG,TH,VN",5,4,1137859,SKU625299,131.34
kids,Chaussures pour garçon,Paillettes LED Luminous Children Flats,16.26,39.11,USD,58,264,False,,"ID,MY,PH,SG,TH,VN",argent,Or,1137922,SKU586976,4292.64
kids,Culottes de grossesse,Culotte respirante en forme de U pour hommes ,6.74,15.6,USD,57,110,False,,,Violet,argent,1100632,SKU503703,741.4
kids,Chapeaux,Bébé enfants mignon hiver chaud chapeau d'ours moelleux,6.66,14.13,USD,53,220,False,,"ID,MY,PH,SG,TH,VN",café,rouge,1105637,SKU464755,1465.2
kids,Chapeaux,Chapeau de dessin animé de bonnet de bonnet de bonnet de filles de bébé garçons chat mignon avec l&#39;oreille beau crochet chapeau chaud,4.67,10.62,USD,56,12,False,,"ID,MY,PH,SG,TH,VN",Noir kaki,Noir + Blanc,1115265,SKU464937,56.04
kids,Colliers & Pendentifs,Collier pendentif en strass avec dentelle de lapin pour enfant,4.36,10.68,USD,59,32,False,,"ID,MY,PH,SG,TH,VN",blanc,gris,1085519,SKU484022,139.52
kids,Sacs à dos,Sac à bandoulière en toile avec sac à dos,13.68,32.26,USD,58,45,False,,,,,1092066,SKU496699,615.6
kids,Trousses,Etui à crayons hologramme portable avec pochette pour sac de rangement,5.46,13.48,USD,60,543,False,,"ID,MY,PH,SG,TH,VN",argent,Rose,1092314,SKU454067,2964.78
kids,Colliers & Pendentifs,Collier pendentif poupée fait main pour enfant,4.42,10.84,USD,59,25,False,,,café,Rose,1094981,SKU484113,110.5
kids,Chaussures pour fille,Boules de poisson Sandales d&#39;été Candy Color Flats Beach Kids Chaussures causales,7.86,18.29,USD,57,119,False,,,Beige,Bleu,1060161,SKU427827,935.34
kids,Chaussures pour fille,Chaussures de danse plates en soie brodées avec soie pour filles,10.18,26.45,USD,62,136,False,,"ID,MY,PH,SG,TH,VN",Rose,Rose,1068324,SKU451132,1384.48
kids,Chaussures pour fille,Enfants Princesse Rivet Filles Robe Casual Mocassins,10.17,21.79,USD,53,296,False,,"ID,MY,PH,SG,TH,VN",rouge,Rose,1074496,SKU463952,3010.32
kids,Chaussures pour garçon,Kids Colorful LED Shoes Sneakers Light Up Chaussures de sport Dance Magic Tapes,58.42,135.22,USD,57,105,False,,"ID,MY,PH,SG,TH,VN",Rose,Noir,1046594,SKU319714,6134.1
kids,Accessoires pour cheveux,Bandeau bébé noeud imprimé floral léopard noeud de cheveux élastiques stretch cheveux Bande,3.72,8.45,USD,56,38,False,,"ID,MY,PH,SG,TH,VN",#1,# 2,1029768,SKU353064,141.36
kids,Chaussures pour fille,Girls Bowknot Casual Shoes Lovely Princess Flat Lover,14.94,34.58,USD,57,178,False,,"ID,MY,PH,SG,TH,VN",Rose,Or,1031261,SKU253372,2659.3199999999997
kids,Sacs à main,Sac à main à bandoulière sac à bandoulière pour enfants,4.24,9.83,USD,57,92,False,,,Orange,Jaune,1032266,SKU335338,390.08000000000004
kids,Accessoires pour cheveux,Infant de fleurs pour enfants avec nœud papillon pour bébé,3.82,9.38,USD,59,25,False,,"ID,MY,PH,SG,TH,VN",,,1034409,SKU311107,95.5
kids,Accessoires pour cheveux,Enfants Filles Rose Floral Fleur Couronne Tête De Couleurs Vives Bande,3.06,7.07,USD,57,42,False,,"ID,MY,PH,SG,TH,VN",rouge,Violet,960435,SKU165322,128.52
kids,Brassières de grossesse,Soutien-gorge d'allaitement sans fil Soft Sleep,15.19,37.99,USD,60,14,False,,"ID,MY,PH,SG,TH,VN",Light Pink,Light Grey,1590140,SKUD80975,212.66
kids,Costumes pour bébé,2pcs filles imprimées été court ensemble pour 6-48m,16.36,34.26,USD,52,100,False,,,Floral,,1283295,SKU905901,1636.0
kids,Chaussures pour garçon,Chaussures à lacets en cuir à manches longues anti-collision,21.51,49.88,USD,57,36,False,,,blanc,marron,1170423,SKU690051,774.36
kids,Maillots de bain,3pcs filles halter beau bikini pour 1Y-10Y,16.1,38.72,USD,58,206,False,,"ID,MY,PH,SG,TH,VN",Rose,Jaune,1130102,SKU583546,3316.6000000000004
kids,Robes,Robe d'été sans manches pour fille 0-24M,15.4,34.67,USD,56,80,False,,"ID,MY,PH,SG,TH,VN",Rose,,1299931,SKU932499,1232.0
kids,Maillots de bain,Flamingo Girl Maillot De Bain Pour 2-15Y,18.29,40.79,USD,55,37,False,,"ID,MY,PH,SG,TH,VN",Rose,,1422349,SKUB19685,676.73
kids,Robes,Robe à manches longues fleur bébé fille,14.68,35.19,USD,58,65,False,,"ID,MY,PH,SG,TH,VN",Bleu,,1269228,SKU902612,954.1999999999999
kids,Robes,Robe de princesse longue pour fille de fleur pour 6-15Y,38.5,83.64,USD,54,111,False,,"ID,MY,PH,SG,TH,VN",Rose,Violet,1397269,SKUA95369,4273.5
kids,Blousons & Vestes,Boy Devil Printemps Automne WindProof Vestes,16.83,40.72,USD,59,83,False,,,rouge,Noir,1251093,SKU854412,1396.8899999999999
kids,Robes,"Robes de Noël pour tout-petits, 2Y-11Y",24.06,51.0,USD,53,104,False,,"ID,MY,PH,SG,TH,VN",Rose,Rose,1387167,SKUA74707,2502.24
kids,Costumes pour bébé,Costume à Capuche Bébé Rayé Pour 0-24M,13.86,34.66,USD,60,13,False,,,Black,,1548517,SKUD21822,180.18
kids,Robes,Robes de filles à imprimé licorne pour 4-13 ans,14.68,41.8,USD,65,58,False,,,rouge,vert,1481206,SKUC19995,851.4399999999999
kids,Trousses,Dessin portable crayons à crayons stylos porte-sac de stylos pour 52pcs crayons,10.41,25.02,USD,58,144,False,,,Bleu,Violet,1093319,SKU330191,1499.04
kids,Culottes de grossesse,Sous-vêtement de soutien sans couture Modal,4.9,14.04,USD,65,71,False,,"ID,MY,PH,SG,TH,VN",Jaune,Violet,1156692,SKU667218,347.90000000000003
kids,Costume & Jupe-culotte,3pcs filles vêtements mis pour 3-13 ans,25.02,53.04,USD,53,41,False,,"ID,MY,PH,SG,TH,VN",blanc,,1411165,SKUB09276,1025.82
kids,Salopettes & Combinaisons,Maillots De Bain Pour Filles De 0-48 Mois,13.86,36.1,USD,62,126,False,,"ID,MY,PH,SG,TH,VN",vert,,1157286,SKU666255,1746.36
kids,Robes,Robes de fête pour enfants en bas âge imprimées de fleurs,16.79,34.99,USD,52,76,False,,"ID,MY,PH,SG,TH,VN",Bleu,,1308301,SKU963391,1276.04
kids,Chaussures pour fille,"Bleu, Rose, Blanc",8.14,19.29,USD,58,94,False,,"ID,MY,PH,SG,TH,VN",Rose,Bleu,1111570,SKU382691,765.1600000000001
kids,Coutumes & Co-ords,Style Sports Boy Set Pour 1Y-7Y,22.14,49.97,USD,56,80,False,,"ID,MY,PH,SG,TH,VN",rouge,,1421691,SKUB20775,1771.2
kids,Pantalons,3D Animal Garçons Filles Pantalon Pour 1Y-7Y,23.26,48.84,USD,52,88,False,,,Orange,Noir,1250110,SKU863043,2046.88
kids,Robes,Robe en velours côtelé à manches courtes pour bébé 0-24M,20.79,50.99,USD,59,61,False,,"ID,MY,PH,SG,TH,VN",Pink,Red,1583108,SKUD75413,1268.19
kids,Robes,Robe patchwork léopard pour 1-9 ans,10.6,26.52,USD,60,34,False,Celmia,"ID,MY,PH,SG,TH,VN",Beige,,1410701,SKU848145,360.4
kids,Costume & Jupe-culotte,Combinaison à bretelles filles à imprimé feuilles pour 1-7Y,12.23,30.59,USD,60,35,False,,"ID,MY,PH,SG,TH,VN",blanc,vert,1439522,SKUB52702,428.05
kids,Robes,Robes Filles Imprimées Bohemian Pour 4-13Y,15.5,40.79,USD,62,12,False,,"ID,MY,PH,SG,TH,VN",Comme image,,1451039,SKUB61066,186.0
kids,Tops,T-shirt Rayé Pour Garçon Imprimé Pour 1-9Y,11.42,27.52,USD,59,21,False,,,White,Dark Blue,1534464,SKUC97247,239.82
kids,Tops,T-shirt graphique fille pour 1Y-9Y,13.59,28.99,USD,53,31,False,,"ID,MY,PH,SG,TH,VN",blanc,,1315181,SKU982266,421.29
kids,Robes,Robe élégante sans manches pour fille 4-13 ans,16.31,50.99,USD,68,24,False,,"ID,MY,PH,SG,TH,VN",rouge,,1417912,SKUB20664,391.43999999999994
kids,Culottes de grossesse,Culotte abdominale ajustable taille haute en coton ,5.34,15.44,USD,65,26,False,,,Rose,Nu,1217316,SKU748975,138.84
kids,Coutumes & Co-ords,4pcs garçons ensembles formels pour 1Y-9Y,28.88,90.95,USD,68,157,False,,"ID,MY,PH,SG,TH,VN",blanc,Bleu,1313110,SKU978182,4534.16
kids,Robes,Pétale impression filles tenue décontractée pour 2Y-9Y,21.18,46.92,USD,55,43,False,,"ID,MY,PH,SG,TH,VN",rouge,,1400499,SKUA99561,910.74
kids,Costumes pour bébé,Flower Girls Top Short Set Pour 0-36M,15.5,40.79,USD,62,87,False,,,Noir,,1475803,SKUB77843,1348.5
kids,Vêtements de nuit,Pyjamas d'enfants imprimés animaux mignons,28.96,68.48,USD,58,89,False,,,vert,rouge,1231447,SKU826108,2577.44
kids,Robes,Robe d'été pour filles,22.39,45.99,USD,51,143,False,,"ID,MY,PH,SG,TH,VN",gris,,1315177,SKU982651,3201.77
kids,Robes,Robe à imprimé floral à manches courtes,24.21,58.13,USD,58,23,False,,,Bleu,Rose,1425817,SKUB28146,556.83
kids,Chaussures pour fille,Bowknot Flower Decoration Hook Loop Flat Chaussures mignonnes pour les filles,16.0,37.02,USD,57,98,False,,"ID,MY,PH,SG,TH,VN",Bleu clair,rouge,1139212,SKU586956,1568.0
kids,Robes,Robe de maternité en mousseline à rayures,30.26,74.04,USD,59,49,False,,,Bleu,,1275660,SKU899892,1482.74
kids,Robes,Robe de broderie tricot chiot fille pour 1-9Y,17.13,43.84,USD,61,20,False,,"ID,MY,PH,SG,TH,VN",Red,,1532190,SKUC96776,342.59999999999997
kids,Pantalons & Jupes,Pantalon tout-petit en velours côtelé à fourche ouverte pour 1-7 ans,20.79,50.99,USD,59,14,False,,,Pink,Dark Grey,1576228,SKUD64729,291.06
kids,Robes,Robe de tulle sans manches été filles,19.25,40.28,USD,52,74,False,,,vert,Rose,1275810,SKU908180,1424.5
kids,Robes,Muslim Abaya Islamique Filles Robe Pour 2-15Y,23.74,51.0,USD,54,27,False,,,Rose,Jaune,1391433,SKUA85865,640.9799999999999
kids,Robes,Robe de noël de filles de fleurs pour 6Y-15Y,43.19,92.99,USD,54,107,False,,"ID,MY,PH,SG,TH,VN",Bleu,Violet,1376353,SKUA62555,4621.33
kids,Robes,Robe de fille de fleurs plissée pour 4Y-12Y,35.19,73.99,USD,52,63,False,,"ID,MY,PH,SG,TH,VN",blanc,Rose,1386678,SKUA78084,2216.97
kids,Robes,Robe de fille en tulle de fleurs pour 3Y-13Y,37.54,83.64,USD,55,177,False,,"ID,MY,PH,SG,TH,VN",Or,Argent / Whtie,1388734,SKUA85011,6644.58
kids,Robes,Modèle de chat filles tenue décontractée pour 4Y-15Y,17.32,36.72,USD,53,60,False,,"ID,MY,PH,SG,TH,VN",Gris,Noir,1399492,SKUA93011,1039.2
kids,Robes,Robe de noël filles de fleurs pour 2Y-9Y,25.99,57.12,USD,55,43,False,,"ID,MY,PH,SG,TH,VN",vert,Bleu profond,1399555,SKUA99364,1117.57
kids,Robes,Robe d'entraînement de fille de ballet pour 2-11 ans,12.23,30.59,USD,60,10,False,,"ID,MY,PH,SG,TH,VN",Rose,Rose,1409060,SKU881987,122.30000000000001
kids,Robes,Robe de plage fille florale 1Y-10Y,16.31,39.27,USD,59,100,False,,"ID,MY,PH,SG,TH,VN",Rose,Bleu,1269650,SKU902650,1630.9999999999998
kids,Robes,Robe Douce En Dentelle 4Y-15Y,47.19,99.99,USD,53,112,False,,"ID,MY,PH,SG,TH,VN",blanc,Rose,1327102,SKU999147,5285.28
kids,Brassières de grossesse,Brassière de grossesse sans armature,11.42,28.55,USD,60,203,False,,"ID,MY,PH,SG,TH,VN",Rose,gris,1330263,SKU955356,2318.2599999999998
kids,Sweaters & Hoodies,Sweatshirt Col Rond Fille Pour 4Y-15Y,27.91,59.16,USD,53,46,False,,"ID,MY,PH,SG,TH,VN",Beige,Bleu,1355889,SKUA24424,1283.86
kids,Robes,Robe Tutu Ailes de Papillon pour Filles 1Y-9Y,23.19,49.99,USD,54,116,False,,"ID,MY,PH,SG,TH,VN",Noir,Rose,1360814,SKUA46121,2690.04
kids,Robes,Robe de mariée fille en tulle et fleurs pour 3-13ans,19.99,48.99,USD,59,39,False,,,Pink,,1582245,SKUD72597,779.6099999999999
kids,Chapeaux,Bébé Enfants Carton Modèle De Voiture Respirant Chapeau De Béret à Séchage Rapide Chapeau De Soleil De Golf En Plein Air,8.45,19.94,USD,58,17,False,,"ID,MY,PH,SG,TH,VN",Jaune,"Coloré, bleu",1138331,SKU599233,143.64999999999998
kids,Salopettes & Combinaisons,Ensemble de Vêtements à Imprimé pour Bébé Nouveau-né,16.94,41.77,USD,59,160,False,,"ID,MY,PH,SG,TH,VN",Noir,,1223470,SKU784780,2710.4
kids,Costumes pour bébé,Ensemble de 3 barboteuses rayées pour bébé 0-24M,18.39,37.99,USD,52,221,False,,"ID,MY,PH,SG,TH,VN",Noir,,1378853,SKUA62340,4064.19
kids,Pantalons & Jupes,Pantalon d'été à carreaux pour filles et garçons,12.83,40.41,USD,68,59,False,,"ID,MY,PH,SG,TH,VN",Noir,Violet,1291910,SKU931591,756.97
kids,Pantalons & Capris,Pantalons Denim Femmes Enceintes,35.99,86.99,USD,59,26,False,,,Bleu profond,Bleu clair,1386314,SKUA74958,935.74
kids,Robes,Robe à imprimé floral pour fille 6-24 mois,11.22,35.35,USD,68,7,False,,"ID,MY,PH,SG,TH,VN",Yellow,,1649582,SKUE72793,78.54
kids,Robes,Robe fleurie en tulle pour fille pour 2-12 ans,13.99,34.98,USD,60,10,False,,"ID,MY,PH,SG,TH,VN",As Picture,,1661427,SKUE74153,139.9
kids,Coutumes & Co-ords,Barboteuses de moraillon imprimées mignonnes pour garçons,5.59,23.76,USD,77,52,False,,"ID,MY,PH,SG,TH,VN",vert,rouge,1131457,SKU473177,290.68
kids,Robes,Robe de fille sans manches avec fleurs et noeuds papillon,29.74,72.79,USD,59,504,False,,"ID,MY,PH,SG,TH,VN",blanc,Rose,1152464,SKU663300,14988.96
kids,Brassières de grossesse,Soutien-gorge d'allaitement rayé sans fil Soft,12.1,30.59,USD,60,19,False,,"ID,MY,PH,SG,TH,VN",Violet,Bleu,1417910,SKUB03056,229.9
kids,Chaussures pour fille,Chaussures plates brodées Folkways pour filles,18.03,43.25,USD,58,46,False,,"ID,MY,PH,SG,TH,VN",Rose,Bleu,1442441,SKUB56193,829.3800000000001
kids,Costumes pour bébé,3pcs / set ensembles de vêtements de bébé unisexe pour 0-24m,26.39,58.99,USD,55,75,False,,"ID,MY,PH,SG,TH,VN",1,2,1299267,SKU944239,1979.25
kids,Salopettes & Combinaisons,Coton nouveau-né barboteuse pour 0-24m,9.62,26.51,USD,64,67,False,,"ID,MY,PH,SG,TH,VN",blanc,,1327940,SKU995510,644.54
kids,Tops & T-shirt,Cheval 3D Imprimé Tops 2Y-9Y,10.58,22.44,USD,53,50,False,,"ID,MY,PH,SG,TH,VN",blanc,,1330931,SKUA10184,529.0
kids,Trousses,Étui à crayons en toile avec anneau de croissance créatif Roll Up,10.08,22.91,USD,56,75,False,,,01,,1095112,SKU502284,756.0
kids,Chapeaux,Bonnet en laine tricoté pour enfants,9.26,22.18,USD,58,130,False,,"ID,MY,PH,SG,TH,VN",Vin rouge,Gris,1097894,SKU302564,1203.8
kids,Coutumes & Co-ords,2pcs gentleman boys set for 1Y-4Y,32.73,71.39,USD,54,85,False,,,kaki,gris,1336940,SKUA08263,2782.0499999999997
kids,Robes,Tournesol Filles Casual Dress 1Y-7Y,21.66,68.21,USD,68,150,False,,"ID,MY,PH,SG,TH,VN",Marine,,1339001,SKUA16064,3249.0
kids,Costumes pour bébé,3pcs Girl Rompers Skirt Set For 0-24M,18.45,58.1,USD,68,469,False,,"ID,MY,PH,SG,TH,VN",blanc,Noir,1256658,SKU873289,8653.05
kids,Pantalons,Garçon Coton Long Pantalon Pour 1Y-11Y,11.42,28.04,USD,59,29,False,,,gris,,1278412,SKU847218,331.18
kids,Robes,Girls Tassel Robes Sans manches 2Y-9Y,16.36,34.68,USD,53,51,False,,,blanc,,1294691,SKU928557,834.36
kids,Costume & Jupe-culotte,Jupe Eté Filles Pour 1Y-7Y,19.99,42.99,USD,54,186,False,,"ID,MY,PH,SG,TH,VN",blanc,,1301574,SKU947959,3718.14
kids,Robes,Modèle de chat filles robes en jean denim,22.39,45.99,USD,51,102,False,,"ID,MY,PH,SG,TH,VN",Un jean bleu,,1315175,SKU982646,2283.78
kids,Robes,Motif Cheval Filles Casual Robe 2Y-9Y,16.79,34.99,USD,52,166,False,,"ID,MY,PH,SG,TH,VN",Rose,Marine,1327031,SKU998841,2787.14
kids,Robes,Robe de princesse brodée pour filles 4Y-15Y,36.9,116.22,USD,68,151,False,,"ID,MY,PH,SG,TH,VN",blanc,Rose,1332606,SKU953719,5571.9
kids,Costume & Jupe-culotte,Vêtements d'été floraux pour filles 1Y-9Y,20.86,65.68,USD,68,116,False,,,rouge,,1336346,SKUA16188,2419.7599999999998
kids,Tops & Tees,Hauts d'allaitement de maternité à fermeture éclair,17.29,45.9,USD,62,73,False,,"ID,MY,PH,SG,TH,VN",Noir,rouge,1402868,SKUB03189,1262.1699999999998
kids,Costumes pour bébé,Robe tutu bébé Elk 3Pcs pour 0-24M,15.5,38.74,USD,60,41,False,,,White,,1553825,SKUD28866,635.5
kids,Costumes pour bébé,2pcs vetements pour 0-24m,17.32,36.71,USD,53,103,False,,"ID,MY,PH,SG,TH,VN",Jaune,,1320312,SKU987955,1783.96
kids,Robes,Cherry Girls Backless Dress Pour 2Y-9Y,22.39,44.99,USD,50,43,False,,"ID,MY,PH,SG,TH,VN",Vert foncé,,1320882,SKU990951,962.77
kids,Robes,Robe à bretelles pour filles 0-24M,15.19,30.99,USD,51,111,False,,"ID,MY,PH,SG,TH,VN",Noir,,1320891,SKU987945,1686.09
kids,Salopettes & Combinaisons,Barboteuse Cartoon Girls pour 0-24M,13.59,28.99,USD,53,92,False,,"ID,MY,PH,SG,TH,VN",Rose,,1320893,SKU987949,1250.28
kids,Costumes pour bébé,Ensemble de vêtements pour filles Flamingo pour 0-24M,14.43,30.59,USD,53,116,False,,"ID,MY,PH,SG,TH,VN",Rose,,1322523,SKU982663,1673.8799999999999
kids,Robes,Daisy Girls Denim Dress For 2Y-9Y,20.79,43.99,USD,53,132,False,,,Bleu,,1322816,SKU947908,2744.2799999999997
kids,Costumes pour bébé,3pcs ensemble d'été floral bébé fille pour 0-24m,18.39,40.99,USD,55,114,False,,,Jaune,,1323043,SKU966807,2096.46
kids,Robes,Uniforme Style Girls Robe Pour 0-24M,17.32,38.75,USD,55,18,False,,,Rose,blanc,1323047,SKU943773,311.76
kids,Robes,Robe Fille Couleur Unie Pour 3Y-11Y,10.58,22.44,USD,53,32,False,,,blanc,Bleu profond,1323565,SKU968719,338.56
kids,Costume & Jupe-culotte,"Ensemble de jupes à fleurs pour filles, 2 à 9 ans",22.62,46.92,USD,52,95,False,,"ID,MY,PH,SG,TH,VN",Jaune,Rose,1325004,SKU996944,2148.9
kids,Robes,Floral Girls Casual Dress pour 4Y-15Y,30.48,96.01,USD,68,135,False,,"ID,MY,PH,SG,TH,VN",blanc,Marine,1325015,SKU996834,4114.8
kids,Robes,2pcs filles robe en tulle avec chapeau pour 0-24m,37.59,81.99,USD,54,79,False,,,rouge,blanc,1325839,SKU998684,2969.61
kids,Salopettes & Combinaisons,Cerf motif filles d'été barboteuse pour 0-36 m,13.59,29.99,USD,55,114,False,,,Rose,,1325841,SKU944232,1549.26
kids,Robes,Robe Princesse Fille Applique Fleur 4Y-13Y,36.79,76.99,USD,52,199,False,,"ID,MY,PH,SG,TH,VN",Jaune,Rose,1326230,SKU999161,7321.21
kids,Robes,Toddler Pageant Dresses Pour 2Y-11Y,35.08,81.59,USD,57,79,False,,,Violet,Rose,1326416,SKU999046,2771.3199999999997
kids,Robes,Robes florales filles longues 2Y-9Y,20.79,43.99,USD,53,41,False,,,rouge,,1327032,SKU937847,852.39
kids,Salopettes & Combinaisons,2pcs barboteuse bébé nouveau-né pour 0-24m,14.39,22.99,USD,37,114,False,,"ID,MY,PH,SG,TH,VN",Bleu,,1328003,SKU995808,1640.46
kids,Maillots de bain,2pcs fleurs filles ensembles de bikini 1Y-9Y,14.43,30.6,USD,53,26,False,,,Rose,,1328348,SKU892780,375.18
kids,Robes,Motif Animal Filles Robes 2Y-11Y,24.79,78.32,USD,68,68,False,,"ID,MY,PH,SG,TH,VN",Royal,blanc,1328353,SKU892784,1685.72
kids,Salopettes & Combinaisons,Soft Combinaison bébé fille tricotée pour 0-36M,20.79,43.99,USD,53,169,False,,"ID,MY,PH,SG,TH,VN",marron,blanc,1329439,SKU892218,3513.5099999999998
kids,Robes,Robe florale sans manches pour filles 1Y-6Y,16.36,34.68,USD,53,61,False,,,blanc,,1330207,SKU938600,997.9599999999999
kids,Robes,Motif Cheval Filles Robe 2A-11Y,15.19,30.99,USD,51,42,False,,"ID,MY,PH,SG,TH,VN",rouge,,1331928,SKUA06139,637.98
